行 ID,订单 ID,订单日期,发货日期,邮寄方式,客户 ID,客户名称,细分,城市,省/自治区,国家,地区,产品 ID,类别,子类别,产品名称,销售额,数量,折扣,利润,发货时长_天,年份,月份,季度,星期,利润率,是否亏损,平均单价
1667,CN-202023-4141331,2024-10-16,2024-10-22,标准级,林康-15400,林康,公司,文登,山东,中国,华东,办公用-收纳-10001942,办公用品,收纳具,"Fellowes 文件车, 金属",3818.64,6,0.0,1756.44,6,2024,10,4,2,0.45996480422349323,0,636.4399999999999
1668,CN-202023-4141331,2024-10-16,2024-10-22,标准级,林康-15400,林康,公司,文登,山东,中国,华东,家具-用具-10003847,家具,用具,"Deflect-O 框架, 黑色",2567.6,5,0.0,590.1,6,2024,10,4,2,0.22982551799345693,0,513.52
1669,CN-202023-4141331,2024-10-16,2024-10-22,标准级,林康-15400,林康,公司,文登,山东,中国,华东,家具-用具-10002675,家具,用具,"Eldon 相框, 耐用",257.32,1,0.0,46.2,6,2024,10,4,2,0.17954298150163223,0,257.32
1670,CN-202023-4680664,2024-11-04,2024-11-09,标准级,陈嫒-10015,陈嫒,消费者,兰州,甘肃,中国,西北,办公用-标签-10001981,办公用品,标签,"Avery 圆形标签, 红色",64.96,2,0.0,12.88,5,2024,11,4,0,0.19827586206896555,0,32.48
1671,US-202023-5320363,2024-10-01,2024-10-03,二级,田江-14635,田江丽,公司,鞍山,辽宁,中国,东北,办公用-装订-10000333,办公用品,装订机,"Cardinal 订书机, 回收",421.092,3,0.4,-105.588,2,2024,10,4,1,-0.25074805505685216,1,140.364
1672,US-202021-4764837,2022-10-09,2022-10-14,标准级,陈磊-15970,陈磊,消费者,兰州,甘肃,中国,西北,技术-配件-10003567,技术,配件,"罗技 鼠标, 回收",227.556,3,0.4,-26.96400000000003,5,2022,10,4,6,-0.11849390919158374,1,75.852
1673,US-202021-4764837,2022-10-09,2022-10-14,标准级,陈磊-15970,陈磊,消费者,兰州,甘肃,中国,西北,技术-电话-10002929,技术,电话,"三星 耳机, 蓝色",204.96,1,0.4,-102.48,5,2022,10,4,6,-0.5,1,204.96
1674,US-202021-3291123,2022-07-11,2022-07-14,二级,龙婷-21115,龙婷,公司,营口,辽宁,中国,东北,技术-配件-10004986,技术,配件,"贝尔金 路由器, 回收",718.368,1,0.4,-35.95200000000006,3,2022,7,3,0,-0.05004677268475219,1,718.368
1675,US-202021-3291123,2022-07-11,2022-07-14,二级,龙婷-21115,龙婷,公司,营口,辽宁,中国,东北,办公用-美术-10000664,办公用品,美术,"Boston 荧光笔, 混合尺寸",41.15999999999999,2,0.8,-140.0,3,2022,7,3,0,-3.4013605442176877,1,20.579999999999995
1676,US-202022-4644475,2023-09-16,2023-09-20,标准级,钟虹-13795,钟虹,小型企业,珠海,广东,中国,中南,家具-椅子-10002861,家具,椅子,"Hon 沙滩椅, 黑色",538.2719999999999,3,0.1,-48.048,4,2023,9,3,5,-0.08926342072409489,1,179.42399999999998
1677,CN-202023-5623341,2024-12-22,2024-12-22,当日,倪爽-20545,倪爽,公司,莆田,福建,中国,华东,技术-复印-10004447,技术,复印机,"佳能 复印机, 每套两件",2446.64,2,0.0,660.52,0,2024,12,4,6,0.2699702449073014,0,1223.32
1678,CN-202023-5623341,2024-12-22,2024-12-22,当日,倪爽-20545,倪爽,公司,莆田,福建,中国,华东,办公用-用品-10000998,办公用品,用品,"Kleencut 大剪刀, 锯齿状",202.86,1,0.0,10.08,0,2024,12,4,6,0.049689440993788817,0,202.86
1679,CN-202023-5623341,2024-12-22,2024-12-22,当日,倪爽-20545,倪爽,公司,莆田,福建,中国,华东,家具-椅子-10003177,家具,椅子,"Harbour Creations 椅垫, 每套两件",1039.5,3,0.0,301.14,0,2024,12,4,6,0.2896969696969697,0,346.5
1680,CN-202023-5623341,2024-12-22,2024-12-22,当日,倪爽-20545,倪爽,公司,莆田,福建,中国,华东,技术-设备-10003033,技术,设备,"StarTech 喷墨打印机, 耐用",11270.56,8,0.0,4056.64,0,2024,12,4,6,0.35993242571797673,0,1408.82
1681,CN-202022-1177754,2023-06-25,2023-06-30,标准级,田武-21895,田武,公司,廉江,广东,中国,中南,技术-复印-10001365,技术,复印机,"夏普 传真复印机, 每套两件",2360.4,3,0.0,613.62,5,2023,6,2,6,0.2599644128113879,0,786.8000000000001
1682,CN-202022-1177754,2023-06-25,2023-06-30,标准级,田武-21895,田武,公司,廉江,广东,中国,中南,办公用-标签-10004066,办公用品,标签,"Avery 可去除的标签, 红色",147.84,3,0.0,44.1,5,2023,6,2,6,0.29829545454545453,0,49.28
1683,CN-202023-3545086,2024-09-16,2024-09-18,一级,冯青-19570,冯青,消费者,龙口,山东,中国,华东,办公用-系固-10001972,办公用品,系固件,"OIC 按钉, 金属",140.28,2,0.0,39.2,2,2024,9,3,0,0.27944111776447106,0,70.14
1684,CN-202023-2166981,2024-12-02,2024-12-06,标准级,蒋雯-21670,蒋雯,消费者,平顶山,河南,中国,中南,技术-配件-10003034,技术,配件,"Memorex 闪存驱动器, 回收",380.94,3,0.0,118.02,4,2024,12,4,0,0.3098125689084895,0,126.98
1685,US-202023-2631326,2024-07-15,2024-07-20,标准级,马盛-20365,马盛,消费者,集宁,内蒙古,中国,华北,技术-电话-10002696,技术,电话,"思科 充电器, 混合尺寸",5495.616,3,0.4,-2748.144000000001,5,2024,7,3,0,-0.5000611396429447,1,1831.872
1686,CN-202023-5247158,2024-05-01,2024-05-03,二级,巩嫒-10045,巩嫒,公司,广州,广东,中国,中南,办公用-标签-10000895,办公用品,标签,"Harbour Creations 有色标签, 可调",201.6,4,0.0,30.24,2,2024,5,2,2,0.15,0,50.4
1687,CN-202023-5247158,2024-05-01,2024-05-03,二级,巩嫒-10045,巩嫒,公司,广州,广东,中国,中南,办公用-收纳-10000375,办公用品,收纳具,"Smead 搁板, 单宽度",456.96,2,0.0,136.92,2,2024,5,2,2,0.29963235294117646,0,228.48
1688,CN-202023-5247158,2024-05-01,2024-05-03,二级,巩嫒-10045,巩嫒,公司,广州,广东,中国,中南,办公用-信封-10000814,办公用品,信封,"Cameo 商业信封, 红色",382.48,4,0.0,164.08,2,2024,5,2,2,0.42898975109809667,0,95.62
1689,US-202022-1344410,2023-09-02,2023-09-06,标准级,贺婵-10915,贺婵,消费者,泰州,江苏,中国,华东,办公用-美术-10001414,办公用品,美术,"Binney & Smith 记号笔, 蓝色",179.8719999999999,8,0.8,-620.9279999999999,4,2023,9,3,5,-3.4520547945205493,1,22.483999999999988
1690,CN-202023-1340062,2024-06-08,2024-06-12,二级,俞毅-12520,俞毅,消费者,怀化,湖南,中国,中南,家具-用具-10001106,家具,用具,"Advantus 门挡, 优质",611.1,3,0.0,79.38,4,2024,6,2,5,0.12989690721649483,0,203.70000000000002
1691,CN-202023-1118715,2024-07-22,2024-07-28,标准级,杨晨-11215,杨晨,小型企业,安阳,河南,中国,中南,技术-设备-10002270,技术,设备,"爱普生 喷墨打印机, 红色",12825.54,9,0.0,4745.16,6,2024,7,3,0,0.36997740446016303,0,1425.0600000000002
1692,CN-202023-1118715,2024-07-22,2024-07-28,标准级,杨晨-11215,杨晨,小型企业,安阳,河南,中国,中南,办公用-系固-10003379,办公用品,系固件,"Advantus 夹子, 混合尺寸",234.36,3,0.0,25.62,6,2024,7,3,0,0.10931899641577061,0,78.12
1693,CN-202023-1118715,2024-07-22,2024-07-28,标准级,杨晨-11215,杨晨,小型企业,安阳,河南,中国,中南,办公用-系固-10000296,办公用品,系固件,"Stockwell 按钉, 每包 12 个",386.4,6,0.0,184.8,6,2024,7,3,0,0.47826086956521746,0,64.39999999999999
1694,CN-202023-1118715,2024-07-22,2024-07-28,标准级,杨晨-11215,杨晨,小型企业,安阳,河南,中国,中南,办公用-装订-10003947,办公用品,装订机,"Cardinal 孔加固材料, 耐用",127.68,4,0.0,2.24,6,2024,7,3,0,0.017543859649122806,0,31.92
1695,CN-202023-1118715,2024-07-22,2024-07-28,标准级,杨晨-11215,杨晨,小型企业,安阳,河南,中国,中南,技术-配件-10002665,技术,配件,"SanDisk 记忆卡, 回收",514.3599999999999,1,0.0,241.64,6,2024,7,3,0,0.46978769733260756,0,514.3599999999999
1696,CN-202023-1166865,2024-05-05,2024-05-09,二级,熊晨-11155,熊晨,消费者,开封,河南,中国,中南,办公用-系固-10000678,办公用品,系固件,"Accos 按钉, 金属",136.64,2,0.0,47.6,4,2024,5,2,6,0.34836065573770497,0,68.32
1697,CN-202023-2171205,2024-11-12,2024-11-16,标准级,谢君-15190,谢君,消费者,济南,山东,中国,华东,办公用-美术-10004988,办公用品,美术,"Stanley 铅笔刀, 混合尺寸",130.48,1,0.0,14.28,4,2024,11,4,1,0.10944206008583691,0,130.48
1698,CN-202021-2130965,2022-01-20,2022-01-26,标准级,邱博-10495,邱博,公司,吴川,广东,中国,中南,技术-设备-10003256,技术,设备,"柯尼卡 电话, 多色",402.22,1,0.0,72.38,6,2022,1,1,3,0.179951270449008,0,402.22
1699,CN-202023-1830721,2024-09-18,2024-09-24,标准级,肖壁-10435,肖壁,小型企业,南昌,江西,中国,华东,家具-椅子-10003910,家具,椅子,"SAFCO 凳子, 可调",1590.68,2,0.0,413.56,6,2024,9,3,2,0.25998943847914097,0,795.34
1700,CN-202023-1830721,2024-09-18,2024-09-24,标准级,肖壁-10435,肖壁,小型企业,南昌,江西,中国,华东,办公用-美术-10002057,办公用品,美术,"Binney & Smith 画布, 整包",1204.7,5,0.0,240.8,6,2024,9,3,2,0.19988378849506103,0,240.94
1701,US-202023-3455141,2024-10-25,2024-10-26,一级,黄岱-11860,黄岱,消费者,辉南,吉林,中国,东北,家具-椅子-10000128,家具,椅子,"Novimex 沙滩椅, 可调",1130.5,5,0.0,22.4,1,2024,10,4,4,0.01981424148606811,0,226.1
1702,CN-202023-1246652,2024-09-15,2024-09-22,标准级,廖珊-19870,廖珊,小型企业,来宾,广西,中国,中南,办公用-标签-10001292,办公用品,标签,"Smead 文件夹标签, 白色",165.76,4,0.0,17.92,7,2024,9,3,6,0.10810810810810813,0,41.44
1703,CN-202023-1246652,2024-09-15,2024-09-22,标准级,廖珊-19870,廖珊,小型企业,来宾,广西,中国,中南,技术-电话-10000751,技术,电话,"三星 信号增强器, 混合尺寸",1952.16,3,0.0,331.8,7,2024,9,3,6,0.1699655765920826,0,650.72
1704,US-202023-4752200,2024-01-03,2024-01-05,一级,麦虢-13510,麦虢,公司,钟祥,湖北,中国,中南,办公用-用品-10002305,办公用品,用品,"Elite 美工刀, 蓝色",586.1519999999999,6,0.4,-274.008,2,2024,1,1,2,-0.4674691888793351,1,97.692
1705,US-202023-4752200,2024-01-03,2024-01-05,一级,麦虢-13510,麦虢,公司,钟祥,湖北,中国,中南,办公用-系固-10000647,办公用品,系固件,"OIC 订书钉, 金属",32.088,1,0.4,-17.752,2,2024,1,1,2,-0.5532286212914485,1,32.088
1706,CN-202022-5844177,2023-09-02,2023-09-07,二级,刘立-16810,刘立,消费者,三明,福建,中国,华东,办公用-收纳-10001011,办公用品,收纳具,"Fellowes 文件夹, 金属",356.5799999999999,3,0.0,24.78,5,2023,9,3,5,0.0694935217903416,0,118.85999999999997
1707,CN-202022-5844177,2023-09-02,2023-09-07,二级,刘立-16810,刘立,消费者,三明,福建,中国,华东,办公用-信封-10004310,办公用品,信封,"Jiffy 马尼拉纸信封, 红色",965.3,7,0.0,356.72,5,2023,9,3,5,0.36954314720812187,0,137.9
1708,CN-202022-5844177,2023-09-02,2023-09-07,二级,刘立-16810,刘立,消费者,三明,福建,中国,华东,办公用-纸张-10001146,办公用品,纸张,"施乐 羊皮纸, 多色",136.92,2,0.0,8.12,5,2023,9,3,5,0.05930470347648262,0,68.46
1709,CN-202023-4795502,2024-01-05,2024-01-07,一级,刘明-18295,刘明,公司,惠州,广东,中国,中南,办公用-标签-10004408,办公用品,标签,"Smead 文件夹标签, 红色",365.4,9,0.0,42.84,2,2024,1,1,4,0.11724137931034484,0,40.599999999999994
1710,CN-202023-4795502,2024-01-05,2024-01-07,一级,刘明-18295,刘明,公司,惠州,广东,中国,中南,办公用-系固-10000833,办公用品,系固件,"Accos 橡皮筋, 每包 12 个",150.36,2,0.0,23.8,2,2024,1,1,4,0.15828677839851024,0,75.18
1711,CN-202023-3562924,2024-07-02,2024-07-05,一级,范雯-21685,范雯,小型企业,武汉,湖北,中国,中南,技术-设备-10002736,技术,设备,"StarTech 卡片打印机, 耐用",916.272,2,0.4,91.39199999999994,3,2024,7,3,1,0.09974330766409967,0,458.136
1712,CN-202023-5552260,2024-05-08,2024-05-13,标准级,施菊-15040,施菊,消费者,平顶山,河南,中国,中南,技术-设备-10002958,技术,设备,"柯尼卡 喷墨打印机, 耐用",19022.64,13,0.0,9129.12,5,2024,5,2,2,0.47990815154994265,0,1463.28
1714,CN-202021-4448319,2022-05-31,2022-06-05,标准级,殷崆-15565,殷崆,消费者,涟源,湖南,中国,中南,办公用-器具-10001448,办公用品,器具,"Hamilton Beach 冰箱, 银色",9349.759999999998,4,0.0,934.64,5,2022,5,2,1,0.09996406324868233,0,2337.4399999999996
1715,CN-202021-4448319,2022-05-31,2022-06-05,标准级,殷崆-15565,殷崆,消费者,涟源,湖南,中国,中南,办公用-信封-10003334,办公用品,信封,"Cameo 马尼拉纸信封, 红色",142.52,1,0.0,12.74,5,2022,5,2,1,0.08939096267190569,0,142.52
1716,CN-202021-4448319,2022-05-31,2022-06-05,标准级,殷崆-15565,殷崆,消费者,涟源,湖南,中国,中南,技术-复印-10000795,技术,复印机,"夏普 无线传真机, 数字化",3318.56,2,0.0,1227.8,5,2022,5,2,1,0.36997975025312185,0,1659.28
1717,US-202023-2204927,2024-05-07,2024-05-11,标准级,邱升-20080,邱升,消费者,武汉,湖北,中国,中南,家具-椅子-10002013,家具,椅子,"Harbour Creations 凳子, 红色",1513.008,3,0.4,-504.672,4,2024,5,2,1,-0.33355540750610707,1,504.336
1718,US-202023-2204927,2024-05-07,2024-05-11,标准级,邱升-20080,邱升,消费者,武汉,湖北,中国,中南,家具-椅子-10002532,家具,椅子,"Hon 椅垫, 可调",324.912,2,0.4,54.15199999999999,4,2024,5,2,1,0.16666666666666663,0,162.456
1719,CN-202023-3097655,2024-10-07,2024-10-10,二级,朱丽-17335,朱丽丽,小型企业,哈尔滨,黑龙江,中国,东北,办公用-美术-10001717,办公用品,美术,"Boston 钢笔, 混合尺寸",129.92,2,0.2,17.63999999999999,3,2024,10,4,0,0.13577586206896544,0,64.96
1720,CN-202022-1399832,2023-10-08,2023-10-12,标准级,贾嫒-10030,贾嫒,公司,集宁,内蒙古,中国,华北,家具-用具-10004382,家具,用具,"Eldon 相框, 一包多件",488.628,3,0.4,7.727999999999952,4,2023,10,4,6,0.015815712566614997,0,162.876
1721,CN-202022-1399832,2023-10-08,2023-10-12,标准级,贾嫒-10030,贾嫒,公司,集宁,内蒙古,中国,华北,家具-椅子-10002246,家具,椅子,"Novimex 沙滩椅, 每套两件",674.94,5,0.4,-34.16000000000003,4,2023,10,4,6,-0.05061190624351799,1,134.988
1722,CN-202023-3279950,2024-03-06,2024-03-13,标准级,郝升-20095,郝升,消费者,汉沽,天津,中国,华北,办公用-信封-10003153,办公用品,信封,"Ames 商业信封, 银色",159.04,2,0.0,31.64,7,2024,3,1,2,0.198943661971831,0,79.52
1723,CN-202023-1815663,2024-05-28,2024-06-01,标准级,万冬-12460,万冬露,消费者,锡林浩特,内蒙古,中国,华北,办公用-收纳-10000938,办公用品,收纳具,"Rogers 文件夹, 工业",1018.22,7,0.0,111.72,4,2024,5,2,1,0.109720885466795,0,145.46
1724,CN-202022-3569535,2023-09-03,2023-09-07,二级,廖立-16795,廖立,小型企业,沈阳,辽宁,中国,东北,家具-书架-10003011,家具,书架,"Sauder 书架, 黑色",1244.628,3,0.4,103.4880000000001,4,2023,9,3,6,0.08314773570898301,0,414.876
1725,CN-202022-2203847,2023-02-28,2023-03-04,二级,田谙-18865,田谙,消费者,辽阳,辽宁,中国,东北,家具-椅子-10001902,家具,椅子,"SAFCO 沙滩椅, 黑色",131.628,1,0.4,-79.072,4,2023,2,1,1,-0.6007232503722613,1,131.628
1726,CN-202022-2203847,2023-02-28,2023-03-04,二级,田谙-18865,田谙,消费者,辽阳,辽宁,中国,东北,办公用-装订-10003861,办公用品,装订机,"Avery 打孔机, 实惠",390.18,5,0.4,-227.92,4,2023,2,1,1,-0.584140653031934,1,78.036
1727,CN-202022-2203847,2023-02-28,2023-03-04,二级,田谙-18865,田谙,消费者,辽阳,辽宁,中国,东北,技术-配件-10000783,技术,配件,"罗技 键盘, 回收",2557.464,13,0.4,-640.2760000000003,4,2023,2,1,1,-0.25035582123541145,1,196.728
1728,CN-202022-4309040,2023-09-03,2023-09-05,二级,陈嫒-10015,陈嫒,消费者,潍坊,山东,中国,华东,家具-椅子-10001595,家具,椅子,"Office Star 凳子, 红色",1623.44,2,0.0,698.04,2,2023,9,3,6,0.42997585374266983,0,811.72
1729,CN-202022-4309040,2023-09-03,2023-09-05,二级,陈嫒-10015,陈嫒,消费者,潍坊,山东,中国,华东,办公用-用品-10002349,办公用品,用品,"Kleencut 剪刀, 钢",202.44,2,0.0,18.2,2,2023,9,3,6,0.08990318118948824,0,101.22
1730,CN-202022-4309040,2023-09-03,2023-09-05,二级,陈嫒-10015,陈嫒,消费者,潍坊,山东,中国,华东,办公用-器具-10001071,办公用品,器具,"KitchenAid 烤面包机, 红色",1592.64,4,0.0,222.88,2,2023,9,3,6,0.139943741209564,0,398.16
1731,CN-202022-4309040,2023-09-03,2023-09-05,二级,陈嫒-10015,陈嫒,消费者,潍坊,山东,中国,华东,办公用-器具-10002834,办公用品,器具,"Hamilton Beach 烤面包机, 红色",2147.04,8,0.0,150.08,2,2023,9,3,6,0.06990088680229525,0,268.38
1732,CN-202022-4309040,2023-09-03,2023-09-05,二级,陈嫒-10015,陈嫒,消费者,潍坊,山东,中国,华东,办公用-器具-10002834,办公用品,器具,"Hamilton Beach 烤面包机, 红色",536.76,2,0.0,37.52,2,2023,9,3,6,0.06990088680229525,0,268.38
1733,CN-202022-4309040,2023-09-03,2023-09-05,二级,陈嫒-10015,陈嫒,消费者,潍坊,山东,中国,华东,办公用-系固-10002024,办公用品,系固件,"Stockwell 按钉, 整包",67.06,1,0.0,20.72,2,2023,9,3,6,0.3089770354906054,0,67.06
1734,CN-202023-5639395,2024-08-30,2024-09-03,标准级,毛刚-13165,毛刚,消费者,天津,天津,中国,华北,办公用-信封-10001674,办公用品,信封,"Jiffy 外皮和封条, 红色",219.8,2,0.0,54.88,4,2024,8,3,4,0.24968152866242038,0,109.9
1735,CN-202023-5639395,2024-08-30,2024-09-03,标准级,毛刚-13165,毛刚,消费者,天津,天津,中国,华北,技术-配件-10004481,技术,配件,"Enermax 记忆卡, 耐用",1604.4,3,0.0,737.94,4,2024,8,3,4,0.4599476439790576,0,534.8000000000001
1736,CN-202023-3530738,2024-04-29,2024-05-04,二级,沈虢-13570,沈虢,消费者,烟台,山东,中国,华东,办公用-标签-10003582,办公用品,标签,"Smead 运输标签, 白色",162.54,3,0.0,2.94,5,2024,4,2,0,0.018087855297157625,0,54.18
1737,CN-202022-2295401,2023-03-23,2023-03-30,标准级,巩晒-19795,巩晒明,小型企业,桦甸,吉林,中国,东北,办公用-纸张-10000506,办公用品,纸张,"Enermax 羊皮纸, 优质",287.28,4,0.0,103.04,7,2023,3,1,3,0.35867446393762187,0,71.82
1738,CN-202022-2295401,2023-03-23,2023-03-30,标准级,巩晒-19795,巩晒明,小型企业,桦甸,吉林,中国,东北,技术-配件-10001666,技术,配件,"SanDisk 键区, 回收",744.2400000000001,3,0.0,297.36,7,2023,3,1,3,0.3995485327313769,0,248.08000000000004
1739,CN-202021-4493648,2022-05-22,2022-05-26,标准级,方惠-14350,方惠,消费者,武汉,湖北,中国,中南,办公用-系固-10002197,办公用品,系固件,"Stockwell 回形针, 整包",155.568,4,0.4,22.848,4,2022,5,2,6,0.14686825053995678,0,38.892
1740,US-202023-3171627,2024-07-07,2024-07-11,标准级,潘健-14575,潘健,消费者,郑州,河南,中国,中南,家具-椅子-10003377,家具,椅子,"SAFCO 折叠椅, 黑色",699.552,2,0.1,-31.24800000000001,4,2024,7,3,6,-0.044668587896253616,1,349.776
1741,CN-202023-2594036,2024-08-31,2024-09-06,标准级,洪黎-16345,洪黎明,消费者,大庆,黑龙江,中国,东北,家具-用具-10000331,家具,用具,"Advantus 门挡, 一包多件",420.84,2,0.0,168.28,6,2024,8,3,5,0.39986693280106456,0,210.42
1742,CN-202023-2594036,2024-08-31,2024-09-06,标准级,洪黎-16345,洪黎明,消费者,大庆,黑龙江,中国,东北,办公用-标签-10001238,办公用品,标签,"Avery 合法证物标签, 耐用",273.7,5,0.0,79.1,6,2024,8,3,5,0.289002557544757,0,54.739999999999995
1743,CN-202022-2312244,2023-08-09,2023-08-15,标准级,邵杰-14770,邵杰,小型企业,随州,湖北,中国,中南,技术-复印-10000191,技术,复印机,"佳能 无线传真机, 数字化",3177.72,3,0.4,-1748.04,6,2023,8,3,2,-0.5500925191646842,1,1059.24
1744,CN-202023-5739201,2024-09-30,2024-10-05,标准级,严珑-17890,严珑,小型企业,萍乡,江西,中国,华东,家具-书架-10003501,家具,书架,"宜家 搁架, 白色",2420.04,3,0.0,1210.02,5,2024,9,3,0,0.5,0,806.68
1745,CN-202021-3649263,2022-05-16,2022-05-23,标准级,何根-13225,何根基,公司,南阳,河南,中国,中南,技术-配件-10002679,技术,配件,"Enermax 路由器, 实惠",7233.24,6,0.0,1663.2,7,2022,5,2,0,0.22993845081872025,0,1205.54
