客户 ID,最近购买日期,购买频率,购买金额,R_天数,客户名称,细分,地区,R_Score,F_Score,M_Score,RFM_总分,RFM_平均分,客户分群,价值等级
巩晒-19795,2024-04-07,13,10659.124,267,巩晒明,小型企业,东北,1,3,2,6,2.0,一般客户,普通客户
巩晒-19795,2024-04-07,13,10659.124,267,巩晒明,小型企业,中南,1,3,2,6,2.0,一般客户,普通客户
巩晒-19795,2024-04-07,13,10659.124,267,巩晒明,小型企业,西南,1,3,2,6,2.0,一般客户,普通客户
巩松-20680,2024-11-14,4,7252.98,46,巩松,小型企业,华北,4,1,1,6,2.0,一般客户,普通客户
巩松-20680,2024-11-14,4,7252.98,46,巩松,小型企业,华东,4,1,1,6,2.0,一般客户,普通客户
巩珑-17845,2024-11-25,15,28379.820000000003,35,巩珑,消费者,西南,4,4,4,12,4.0,高价值客户,VIP客户
巩珑-17845,2024-11-25,15,28379.820000000003,35,巩珑,消费者,东北,4,4,4,12,4.0,高价值客户,VIP客户
巩珑-17845,2024-11-25,15,28379.820000000003,35,巩珑,消费者,华东,4,4,4,12,4.0,高价值客户,VIP客户
巩珑-17845,2024-11-25,15,28379.820000000003,35,巩珑,消费者,中南,4,4,4,12,4.0,高价值客户,VIP客户
巩荣-19735,2024-10-23,15,15014.467999999999,68,巩荣,消费者,华北,3,4,2,9,3.0,一般客户,重要客户
巩荣-19735,2024-10-23,15,15014.467999999999,68,巩荣,消费者,西南,3,4,2,9,3.0,一般客户,重要客户
巩荣-19735,2024-10-23,15,15014.467999999999,68,巩荣,消费者,中南,3,4,2,9,3.0,一般客户,重要客户
巩荣-19735,2024-10-23,15,15014.467999999999,68,巩荣,消费者,华东,3,4,2,9,3.0,一般客户,重要客户
巩荷-13720,2023-09-19,15,15879.836,468,巩荷,消费者,华东,1,4,3,8,2.6666666666666665,一般客户,普通客户
巩荷-13720,2023-09-19,15,15879.836,468,巩荷,消费者,华北,1,4,3,8,2.6666666666666665,一般客户,普通客户
巩荷-13720,2023-09-19,15,15879.836,468,巩荷,消费者,中南,1,4,3,8,2.6666666666666665,一般客户,普通客户
巩虢-13495,2024-06-20,12,25984.896,193,巩虢,公司,华东,2,3,4,9,3.0,一般客户,重要客户
巩虢-13495,2024-06-20,12,25984.896,193,巩虢,公司,西北,2,3,4,9,3.0,一般客户,重要客户
巩虢-13495,2024-06-20,12,25984.896,193,巩虢,公司,西南,2,3,4,9,3.0,一般客户,重要客户
巩虢-13495,2024-06-20,12,25984.896,193,巩虢,公司,东北,2,3,4,9,3.0,一般客户,重要客户
巩虢-13495,2024-06-20,12,25984.896,193,巩虢,公司,中南,2,3,4,9,3.0,一般客户,重要客户
巩辉-12595,2024-05-26,17,37623.011999999995,218,巩辉,消费者,华东,1,4,5,10,3.3333333333333335,一般客户,重要客户
巩辉-12595,2024-05-26,17,37623.011999999995,218,巩辉,消费者,中南,1,4,5,10,3.3333333333333335,一般客户,重要客户
巩辉-12595,2024-05-26,17,37623.011999999995,218,巩辉,消费者,东北,1,4,5,10,3.3333333333333335,一般客户,重要客户
巩辉-12595,2024-05-26,17,37623.011999999995,218,巩辉,消费者,西北,1,4,5,10,3.3333333333333335,一般客户,重要客户
巩达-11770,2024-09-04,18,27968.024,117,巩达侠,消费者,东北,2,4,4,10,3.3333333333333335,一般客户,重要客户
巩达-11770,2024-09-04,18,27968.024,117,巩达侠,消费者,华东,2,4,4,10,3.3333333333333335,一般客户,重要客户
巩达-11770,2024-09-04,18,27968.024,117,巩达侠,消费者,中南,2,4,4,10,3.3333333333333335,一般客户,重要客户
常丽-16180,2024-12-16,16,32012.316,14,常丽华,消费者,中南,5,4,4,13,4.333333333333333,高价值客户,VIP客户
常丽-16180,2024-12-16,16,32012.316,14,常丽华,消费者,华北,5,4,4,13,4.333333333333333,高价值客户,VIP客户
常丽-16180,2024-12-16,16,32012.316,14,常丽华,消费者,华东,5,4,4,13,4.333333333333333,高价值客户,VIP客户
常丽-16180,2024-12-16,16,32012.316,14,常丽华,消费者,东北,5,4,4,13,4.333333333333333,高价值客户,VIP客户
常丽-16180,2024-12-16,16,32012.316,14,常丽华,消费者,西南,5,4,4,13,4.333333333333333,高价值客户,VIP客户
常光-13345,2024-11-30,14,12465.011999999999,30,常光,公司,中南,4,3,2,9,3.0,一般客户,重要客户
常光-13345,2024-11-30,14,12465.011999999999,30,常光,公司,华东,4,3,2,9,3.0,一般客户,重要客户
常光-13345,2024-11-30,14,12465.011999999999,30,常光,公司,西南,4,3,2,9,3.0,一般客户,重要客户
常光-13345,2024-11-30,14,12465.011999999999,30,常光,公司,东北,4,3,2,9,3.0,一般客户,重要客户
常光-13345,2024-11-30,14,12465.011999999999,30,常光,公司,华北,4,3,2,9,3.0,一般客户,重要客户
常刚-13090,2024-12-30,17,39758.026,0,常刚,消费者,中南,5,4,5,14,4.666666666666667,高价值客户,VIP客户
常刚-13090,2024-12-30,17,39758.026,0,常刚,消费者,华北,5,4,5,14,4.666666666666667,高价值客户,VIP客户
常刚-13090,2024-12-30,17,39758.026,0,常刚,消费者,西北,5,4,5,14,4.666666666666667,高价值客户,VIP客户
常刚-13090,2024-12-30,17,39758.026,0,常刚,消费者,华东,5,4,5,14,4.666666666666667,高价值客户,VIP客户
常升-20020,2024-12-04,26,32748.996,26,常升,消费者,华东,5,5,4,14,4.666666666666667,高价值客户,VIP客户
常升-20020,2024-12-04,26,32748.996,26,常升,消费者,东北,5,5,4,14,4.666666666666667,高价值客户,VIP客户
常升-20020,2024-12-04,26,32748.996,26,常升,消费者,华北,5,5,4,14,4.666666666666667,高价值客户,VIP客户
常升-20020,2024-12-04,26,32748.996,26,常升,消费者,中南,5,5,4,14,4.666666666666667,高价值客户,VIP客户
常君-15145,2024-10-01,11,17435.208000000002,90,常君,公司,中南,3,2,3,8,2.6666666666666665,重要发展客户,普通客户
常君-15145,2024-10-01,11,17435.208000000002,90,常君,公司,华北,3,2,3,8,2.6666666666666665,重要发展客户,普通客户
常君-15145,2024-10-01,11,17435.208000000002,90,常君,公司,华东,3,2,3,8,2.6666666666666665,重要发展客户,普通客户
常宣-20800,2024-12-21,13,20763.708,9,常宣,消费者,华北,5,3,3,11,3.6666666666666665,重要保持客户,重要客户
常宣-20800,2024-12-21,13,20763.708,9,常宣,消费者,中南,5,3,3,11,3.6666666666666665,重要保持客户,重要客户
常宣-20800,2024-12-21,13,20763.708,9,常宣,消费者,西南,5,3,3,11,3.6666666666666665,重要保持客户,重要客户
常宣-20800,2024-12-21,13,20763.708,9,常宣,消费者,华东,5,3,3,11,3.6666666666666665,重要保持客户,重要客户
常崆-15505,2024-06-18,7,6670.664000000001,195,常崆,消费者,华北,2,1,1,4,1.3333333333333333,需挽留客户,低价值客户
常崆-15505,2024-06-18,7,6670.664000000001,195,常崆,消费者,中南,2,1,1,4,1.3333333333333333,需挽留客户,低价值客户
常崆-15505,2024-06-18,7,6670.664000000001,195,常崆,消费者,东北,2,1,1,4,1.3333333333333333,需挽留客户,低价值客户
常康-15325,2024-11-16,14,15937.411000000002,44,常康,公司,华东,4,3,3,10,3.3333333333333335,重要保持客户,重要客户
常康-15325,2024-11-16,14,15937.411000000002,44,常康,公司,西南,4,3,3,10,3.3333333333333335,重要保持客户,重要客户
常康-15325,2024-11-16,14,15937.411000000002,44,常康,公司,中南,4,3,3,10,3.3333333333333335,重要保持客户,重要客户
常康-15325,2024-11-16,14,15937.411000000002,44,常康,公司,东北,4,3,3,10,3.3333333333333335,重要保持客户,重要客户
常康-15325,2024-11-16,14,15937.411000000002,44,常康,公司,华北,4,3,3,10,3.3333333333333335,重要保持客户,重要客户
常惠-14305,2024-11-19,8,5641.412,41,常惠英,消费者,中南,4,1,1,6,2.0,一般客户,普通客户
常惠-14305,2024-11-19,8,5641.412,41,常惠英,消费者,东北,4,1,1,6,2.0,一般客户,普通客户
常惠-14305,2024-11-19,8,5641.412,41,常惠英,消费者,华北,4,1,1,6,2.0,一般客户,普通客户
常明-18340,2024-07-30,16,15766.8,153,常明媚,消费者,东北,2,4,2,8,2.6666666666666665,一般客户,普通客户
常明-18340,2024-07-30,16,15766.8,153,常明媚,消费者,华北,2,4,2,8,2.6666666666666665,一般客户,普通客户
常明-18340,2024-07-30,16,15766.8,153,常明媚,消费者,中南,2,4,2,8,2.6666666666666665,一般客户,普通客户
常明-18340,2024-07-30,16,15766.8,153,常明媚,消费者,华东,2,4,2,8,2.6666666666666665,一般客户,普通客户
常明-18340,2024-07-30,16,15766.8,153,常明媚,消费者,西南,2,4,2,8,2.6666666666666665,一般客户,普通客户
常松-20575,2024-11-11,7,7879.816,49,常松,消费者,华东,4,1,1,6,2.0,一般客户,普通客户
常松-20575,2024-11-11,7,7879.816,49,常松,消费者,东北,4,1,1,6,2.0,一般客户,普通客户
常松-20575,2024-11-11,7,7879.816,49,常松,消费者,西北,4,1,1,6,2.0,一般客户,普通客户
常松-20575,2024-11-11,7,7879.816,49,常松,消费者,中南,4,1,1,6,2.0,一般客户,普通客户
常盛-20305,2024-12-08,16,15815.716,22,常盛,消费者,华东,5,4,2,11,3.6666666666666665,一般客户,重要客户
常盛-20305,2024-12-08,16,15815.716,22,常盛,消费者,华北,5,4,2,11,3.6666666666666665,一般客户,重要客户
常盛-20305,2024-12-08,16,15815.716,22,常盛,消费者,中南,5,4,2,11,3.6666666666666665,一般客户,重要客户
常盛-20305,2024-12-08,16,15815.716,22,常盛,消费者,西南,5,4,2,11,3.6666666666666665,一般客户,重要客户
常黎-16315,2023-12-19,7,12142.2,377,常黎明,消费者,中南,1,1,2,4,1.3333333333333333,需挽留客户,低价值客户
常黎-16315,2023-12-19,7,12142.2,377,常黎明,消费者,华北,1,1,2,4,1.3333333333333333,需挽留客户,低价值客户
常黎-16315,2023-12-19,7,12142.2,377,常黎明,消费者,华东,1,1,2,4,1.3333333333333333,需挽留客户,低价值客户
庄丹-11935,2023-12-16,4,2351.328,380,庄丹,消费者,东北,1,1,1,3,1.0,需挽留客户,低价值客户
庄丹-11935,2023-12-16,4,2351.328,380,庄丹,消费者,中南,1,1,1,3,1.0,需挽留客户,低价值客户
庄丹-11935,2023-12-16,4,2351.328,380,庄丹,消费者,华北,1,1,1,3,1.0,需挽留客户,低价值客户
庄伟-21460,2024-09-25,25,34436.304,96,庄伟,小型企业,中南,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
庄伟-21460,2024-09-25,25,34436.304,96,庄伟,小型企业,华东,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
庄菊-14995,2024-03-20,3,2497.04,285,庄菊,消费者,华东,1,1,1,3,1.0,需挽留客户,低价值客户
康丽-15850,2024-08-13,12,24569.888,139,康丽,消费者,西北,2,3,4,9,3.0,一般客户,重要客户
康丽-15850,2024-08-13,12,24569.888,139,康丽,消费者,东北,2,3,4,9,3.0,一般客户,重要客户
康丽-15850,2024-08-13,12,24569.888,139,康丽,消费者,中南,2,3,4,9,3.0,一般客户,重要客户
康丽-15850,2024-08-13,12,24569.888,139,康丽,消费者,华东,2,3,4,9,3.0,一般客户,重要客户
康丽-15865,2024-10-15,13,23164.82,76,康丽,消费者,华东,3,3,3,9,3.0,重要保持客户,重要客户
康丽-15865,2024-10-15,13,23164.82,76,康丽,消费者,中南,3,3,3,9,3.0,重要保持客户,重要客户
康丽-15865,2024-10-15,13,23164.82,76,康丽,消费者,西南,3,3,3,9,3.0,重要保持客户,重要客户
康丽-15865,2024-10-15,13,23164.82,76,康丽,消费者,东北,3,3,3,9,3.0,重要保持客户,重要客户
康丽-15865,2024-10-15,13,23164.82,76,康丽,消费者,华北,3,3,3,9,3.0,重要保持客户,重要客户
康娇-14680,2024-10-01,19,38343.676,90,康娇,消费者,华东,3,4,5,12,4.0,重要保持客户,VIP客户
康娇-14680,2024-10-01,19,38343.676,90,康娇,消费者,西南,3,4,5,12,4.0,重要保持客户,VIP客户
康娇-14680,2024-10-01,19,38343.676,90,康娇,消费者,华北,3,4,5,12,4.0,重要保持客户,VIP客户
康娇-14680,2024-10-01,19,38343.676,90,康娇,消费者,西北,3,4,5,12,4.0,重要保持客户,VIP客户
康娇-14680,2024-10-01,19,38343.676,90,康娇,消费者,中南,3,4,5,12,4.0,重要保持客户,VIP客户
康青-19585,2024-08-25,11,20845.188000000002,127,康青,消费者,东北,2,2,3,7,2.3333333333333335,需挽留客户,普通客户
康青-19585,2024-08-25,11,20845.188000000002,127,康青,消费者,华东,2,2,3,7,2.3333333333333335,需挽留客户,普通客户
康青-19585,2024-08-25,11,20845.188000000002,127,康青,消费者,西南,2,2,3,7,2.3333333333333335,需挽留客户,普通客户
康青-19585,2024-08-25,11,20845.188000000002,127,康青,消费者,中南,2,2,3,7,2.3333333333333335,需挽留客户,普通客户
廖乐-17770,2024-09-08,11,23659.845999999998,113,廖乐,消费者,华东,2,2,4,8,2.6666666666666665,需挽留客户,普通客户
廖乐-17770,2024-09-08,11,23659.845999999998,113,廖乐,消费者,中南,2,2,4,8,2.6666666666666665,需挽留客户,普通客户
廖乐-17770,2024-09-08,11,23659.845999999998,113,廖乐,消费者,华北,2,2,4,8,2.6666666666666665,需挽留客户,普通客户
廖保-10330,2024-07-01,14,13451.704000000002,182,廖保,消费者,华北,2,3,2,7,2.3333333333333335,一般客户,普通客户
廖保-10330,2024-07-01,14,13451.704000000002,182,廖保,消费者,西北,2,3,2,7,2.3333333333333335,一般客户,普通客户
廖保-10330,2024-07-01,14,13451.704000000002,182,廖保,消费者,东北,2,3,2,7,2.3333333333333335,一般客户,普通客户
廖保-10330,2024-07-01,14,13451.704000000002,182,廖保,消费者,华东,2,3,2,7,2.3333333333333335,一般客户,普通客户
廖保-10330,2024-07-01,14,13451.704000000002,182,廖保,消费者,中南,2,3,2,7,2.3333333333333335,一般客户,普通客户
廖保-10345,2024-08-07,15,24391.163999999997,145,廖保,公司,华东,2,4,4,10,3.3333333333333335,一般客户,重要客户
廖保-10345,2024-08-07,15,24391.163999999997,145,廖保,公司,西南,2,4,4,10,3.3333333333333335,一般客户,重要客户
廖保-10345,2024-08-07,15,24391.163999999997,145,廖保,公司,华北,2,4,4,10,3.3333333333333335,一般客户,重要客户
廖保-10345,2024-08-07,15,24391.163999999997,145,廖保,公司,中南,2,4,4,10,3.3333333333333335,一般客户,重要客户
廖宣-20905,2024-11-03,21,25813.956000000002,57,廖宣,消费者,西北,4,5,4,13,4.333333333333333,高价值客户,VIP客户
廖宣-20905,2024-11-03,21,25813.956000000002,57,廖宣,消费者,中南,4,5,4,13,4.333333333333333,高价值客户,VIP客户
廖宣-20905,2024-11-03,21,25813.956000000002,57,廖宣,消费者,华东,4,5,4,13,4.333333333333333,高价值客户,VIP客户
廖宣-20905,2024-11-03,21,25813.956000000002,57,廖宣,消费者,东北,4,5,4,13,4.333333333333333,高价值客户,VIP客户
廖松-20725,2024-05-28,5,19289.06,216,廖松,消费者,华东,2,1,3,6,2.0,需挽留客户,普通客户
廖松-20725,2024-05-28,5,19289.06,216,廖松,消费者,中南,2,1,3,6,2.0,需挽留客户,普通客户
廖松-20725,2024-05-28,5,19289.06,216,廖松,消费者,华北,2,1,3,6,2.0,需挽留客户,普通客户
廖松-20725,2024-05-28,5,19289.06,216,廖松,消费者,东北,2,1,3,6,2.0,需挽留客户,普通客户
廖珊-19870,2024-09-15,14,14923.104,106,廖珊,小型企业,西南,3,3,2,8,2.6666666666666665,一般客户,普通客户
廖珊-19870,2024-09-15,14,14923.104,106,廖珊,小型企业,华北,3,3,2,8,2.6666666666666665,一般客户,普通客户
廖珊-19870,2024-09-15,14,14923.104,106,廖珊,小型企业,中南,3,3,2,8,2.6666666666666665,一般客户,普通客户
廖珊-19870,2024-09-15,14,14923.104,106,廖珊,小型企业,华东,3,3,2,8,2.6666666666666665,一般客户,普通客户
廖立-16795,2024-12-24,12,17079.384000000002,6,廖立,小型企业,中南,5,3,3,11,3.6666666666666665,重要保持客户,重要客户
廖立-16795,2024-12-24,12,17079.384000000002,6,廖立,小型企业,东北,5,3,3,11,3.6666666666666665,重要保持客户,重要客户
廖立-16795,2024-12-24,12,17079.384000000002,6,廖立,小型企业,华北,5,3,3,11,3.6666666666666665,重要保持客户,重要客户
廖立-16795,2024-12-24,12,17079.384000000002,6,廖立,小型企业,华东,5,3,3,11,3.6666666666666665,重要保持客户,重要客户
彭丽-16255,2024-07-07,2,499.33799999999997,176,彭丽美,公司,中南,2,1,1,4,1.3333333333333333,需挽留客户,低价值客户
彭丽-16255,2024-07-07,2,499.33799999999997,176,彭丽美,公司,华东,2,1,1,4,1.3333333333333333,需挽留客户,低价值客户
彭丽-17650,2024-10-27,19,18863.6,64,彭丽雪,小型企业,西北,3,4,3,10,3.3333333333333335,重要保持客户,重要客户
彭丽-17650,2024-10-27,19,18863.6,64,彭丽雪,小型企业,西南,3,4,3,10,3.3333333333333335,重要保持客户,重要客户
彭丽-17650,2024-10-27,19,18863.6,64,彭丽雪,小型企业,华北,3,4,3,10,3.3333333333333335,重要保持客户,重要客户
彭丽-17650,2024-10-27,19,18863.6,64,彭丽雪,小型企业,东北,3,4,3,10,3.3333333333333335,重要保持客户,重要客户
彭丽-17650,2024-10-27,19,18863.6,64,彭丽雪,小型企业,华东,3,4,3,10,3.3333333333333335,重要保持客户,重要客户
彭丽-17650,2024-10-27,19,18863.6,64,彭丽雪,小型企业,中南,3,4,3,10,3.3333333333333335,重要保持客户,重要客户
彭伟-21550,2024-09-28,30,43896.048,93,彭伟,小型企业,东北,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
彭伟-21550,2024-09-28,30,43896.048,93,彭伟,小型企业,中南,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
彭伟-21550,2024-09-28,30,43896.048,93,彭伟,小型企业,华东,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
彭伟-21550,2024-09-28,30,43896.048,93,彭伟,小型企业,西南,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
彭伟-21550,2024-09-28,30,43896.048,93,彭伟,小型企业,华北,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
彭博-10555,2024-12-17,29,44515.884000000005,13,彭博,公司,东北,5,5,5,15,5.0,高价值客户,VIP客户
彭博-10555,2024-12-17,29,44515.884000000005,13,彭博,公司,西北,5,5,5,15,5.0,高价值客户,VIP客户
彭博-10555,2024-12-17,29,44515.884000000005,13,彭博,公司,中南,5,5,5,15,5.0,高价值客户,VIP客户
彭博-10555,2024-12-17,29,44515.884000000005,13,彭博,公司,华东,5,5,5,15,5.0,高价值客户,VIP客户
彭博-10555,2024-12-17,29,44515.884000000005,13,彭博,公司,华北,5,5,5,15,5.0,高价值客户,VIP客户
彭博-10555,2024-12-17,29,44515.884000000005,13,彭博,公司,西南,5,5,5,15,5.0,高价值客户,VIP客户
彭娜-18550,2024-10-27,19,63495.124,64,彭娜,消费者,华东,3,4,5,12,4.0,重要保持客户,VIP客户
彭娜-18550,2024-10-27,19,63495.124,64,彭娜,消费者,华北,3,4,5,12,4.0,重要保持客户,VIP客户
彭娜-18550,2024-10-27,19,63495.124,64,彭娜,消费者,中南,3,4,5,12,4.0,重要保持客户,VIP客户
彭娜-18550,2024-10-27,19,63495.124,64,彭娜,消费者,东北,3,4,5,12,4.0,重要保持客户,VIP客户
彭婉-21370,2024-11-24,11,10820.627999999999,36,彭婉,公司,中南,4,2,2,8,2.6666666666666665,一般客户,普通客户
彭婉-21370,2024-11-24,11,10820.627999999999,36,彭婉,公司,华东,4,2,2,8,2.6666666666666665,一般客户,普通客户
彭婉-21370,2024-11-24,11,10820.627999999999,36,彭婉,公司,东北,4,2,2,8,2.6666666666666665,一般客户,普通客户
彭安-10225,2023-10-09,5,3729.6,448,彭安,公司,中南,1,1,1,3,1.0,需挽留客户,低价值客户
彭安-10225,2023-10-09,5,3729.6,448,彭安,公司,华北,1,1,1,3,1.0,需挽留客户,低价值客户
彭安-10225,2023-10-09,5,3729.6,448,彭安,公司,华东,1,1,1,3,1.0,需挽留客户,低价值客户
彭彩-10705,2021-08-09,4,6726.971999999999,1239,彭彩,消费者,西南,1,1,1,3,1.0,需挽留客户,低价值客户
彭彩-10705,2021-08-09,4,6726.971999999999,1239,彭彩,消费者,西北,1,1,1,3,1.0,需挽留客户,低价值客户
彭欢-14230,2024-12-01,13,20088.796,29,彭欢,公司,西北,4,3,3,10,3.3333333333333335,重要保持客户,重要客户
